"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","Direction"
33.4400270013212,8.61443899506787,1.60570328393276,5.36490090122316,8.09936748208356e-08,2.50603958563291e-06,"LOC105055156","Up"
794.817116770946,8.02414518821464,1.49139012198971,5.38031268271333,7.43565733802805e-08,2.32292400098782e-06,"LOC105055832","Up"
21.9557601295387,8.010025268369,1.70274094951853,4.70419488685813,2.54869704951357e-06,5.41789754378739e-05,"LOC105044577","Up"
99.5448534731246,7.81369640481504,1.19014790931154,6.56531540633047,5.19228394018447e-11,2.94333529220783e-09,"LOC105053164","Up"
14.0200282473683,7.36141962026297,1.79108570600477,4.11003203006041,3.95604239610979e-05,0.000609521572991903,"LOC105056605","Up"
13.4277618624843,7.29387302708007,1.79151335597292,4.07134727897073,4.67420031241792e-05,0.000705748081884302,"LOC105039671","Up"
32.5795769710314,7.15799189020965,1.5493487279268,4.62000049516797,3.83739128164876e-06,7.89755377691826e-05,"LOC105047887","Up"
67.2807445141897,7.14873573955377,1.16574045138872,6.13235624708542,8.65869385750144e-10,3.89348583834926e-08,"LOC105032276","Up"
121.250312566413,7.09869958875711,0.860728040536916,8.24732000636229,1.61986219014308e-16,2.00207885336919e-14,"LOC105041695","Up"
10.979116043941,7.00620412293804,1.85955734195363,3.7676730719029,0.000164776299032507,0.00207651464028965,"LOC105053166","Up"
1132.06002542796,6.97682343965339,1.05620176283484,6.60557829493448,3.95968565835941e-11,2.30825180981374e-09,"LOC105045973","Up"
10.6556122052146,6.96109289247016,1.86899534115812,3.7245105641391,0.000195694517839651,0.00240880482955433,"LOC105036887","Up"
10.5112833972599,6.94283636223081,1.87467975454198,3.7034786050309,0.000212663124454377,0.00258047990821303,"LOC105033657","Up"
10.4366470349392,6.94008776173823,2.04193854536593,3.39877406080041,0.000676886087494657,0.00677336230448906,"LOC105040457","Up"
10.4042727704656,6.92390954175985,1.88577572623554,3.67165058147271,0.000240989020223189,0.00287180698598951,"LOC105046533","Up"
980.998817314559,6.86909014809003,0.368217548244984,18.6549776913942,1.15050194835419e-77,8.67401768929171e-74,"LOC105036436","Up"
9.17994986119395,6.74465793922094,1.9303920250377,3.49393172564998,0.000475962723275262,0.00511659927520907,"LOC105042228","Up"
47.7970766806361,6.74456959710268,1.18601081127797,5.68676906902322,1.29465335826296e-08,4.67771080785809e-07,"LOC105031978","Up"
24.9108319311735,6.71867137642395,1.62058836947749,4.14582228464973,3.38596375162179e-05,0.000533312870015193,"LOC140859101","Up"
8.63995281053548,6.65719324365752,1.95649747613343,3.40260763168166,0.000667460594929655,0.00669473336413257,"LOC105032675","Up"
8.31644897180907,6.59958429916863,1.98594417666634,3.32314693268311,0.000890080178771697,0.00849086186565088,"LOC140858133","Up"
8.26170767924021,6.59394314614673,1.97440698010604,3.33970818204492,0.000838664655626908,0.00810079470117119,"LOC140852582","Up"
8.13727394103737,6.56454702890688,2.05066307104661,3.20118264262519,0.00136864748540307,0.0119578537937884,"LOC105043120","Up"
8.06263757871665,6.56447039038256,2.00783442355015,3.26942815273363,0.00107765101191138,0.00991631838381273,"LOC105053432","Up"
8.06263757871665,6.56447039038256,2.00783442355015,3.26942815273363,0.00107765101191138,0.00991631838381273,"LOC114914777","Up"
7.84861632512796,6.51505889306211,2.02130460361703,3.22319500059699,0.00126769221508609,0.0112795682615331,"LOC105042796","Up"
7.64954622460439,6.48394860766901,2.01075048742117,3.22464107219231,0.00126130695880107,0.0112387684118764,"LOC105045343","Up"
7.59480493203553,6.4777889948032,2.03186570690686,3.18809898350242,0.00143211503083456,0.0123868366223388,"LOC105057841","Up"
7.55995870921854,6.46454438889035,2.01853213717455,3.20259671363922,0.00136194560107383,0.011925855828528,"LOC105059497","Up"
38.6669241953242,6.45285197573181,1.25130162334472,5.15691169526607,2.51056125832025e-07,6.88289388371968e-06,"LOC105057120","Up"
7.41562990126384,6.4387221808635,2.02576496307107,3.17841521511082,0.0014808252016149,0.0127157571792429,"LOC105044314","Up"
7.41562990126384,6.4387221808635,2.02576496307107,3.17841521511082,0.0014808252016149,0.0127157571792429,"LOC105044616","Up"
6.83831466944501,6.32958458602434,2.13197138976251,2.96888814569384,0.00298879369290808,0.0225035072390796,"LOC105048079","Up"
6.22615321480919,6.19557233426803,2.23536154134797,2.77161981168021,0.00557781411695962,0.0366102726922207,"LOC105042181","Up"
357.278348264495,6.1838043498639,0.525943087098343,11.7575541946568,6.45779510350344e-32,4.29595322503061e-29,"LOC105050826","Up"
6.1564607691752,6.16481213366388,2.14558913083426,2.8732491440553,0.00406273582566771,0.0287428710994533,"LOC140850963","Up"
6.04697818403749,6.14948972452795,2.15653700939602,2.85155770466013,0.0043505588944875,0.030314522820554,"LOC105034249","Up"
16.5271624720738,6.10935912024514,1.65327926301809,3.69529773759601,0.000219629263052562,0.002651729085986,"LOC105045749","Up"
5.86780315326579,6.10023681549571,2.15290113165941,2.83349603276663,0.00460418794709122,0.0317177908618725,"LOC105049114","Up"
28.7727461693869,6.01962774950475,1.27208536176529,4.73209418993016,2.22215249999573e-06,4.79586309588772e-05,"LOC105036621","Up"
5.41739361799317,5.98849802012992,2.20697238802922,2.71344492237962,0.00665876363754758,0.0421398757565896,"LOC105033688","Up"
5.25564169862997,5.94283440084285,2.2209768226561,2.67577506447623,0.00745566650098094,0.0459382172947469,"LOC105058895","Up"
40.5089313766701,5.93981012406875,1.07730632877956,5.51357581905022,3.51615458210743e-08,1.17298501973607e-06,"LOC105038470","Up"
26.9711080282964,5.93071095619432,1.2877738241852,4.60539797036703,4.11677793927114e-06,8.41848760877753e-05,"LOC109504891","Up"
29.1847580741525,5.89844726978586,1.24301862444128,4.74526057277471,2.08238094565273e-06,4.53750406828261e-05,"LOC140856678","Up"
27.9430120534724,5.83154502296322,1.25110280166986,4.66112378229815,3.14487503858376e-06,6.59228763880329e-05,"LOC105048405","Up"
1026.62912260402,5.75600875176851,0.365071532225476,15.7667970347616,5.26531108047003e-56,1.32323117797857e-52,"LOC140855854","Up"
22.4670126755702,5.69898620209329,1.468729814451,3.8802141455973,0.000104364536896675,0.00139923953499051,"LOC105060915","Up"
186.049876892709,5.62197185114945,0.582995551371558,9.64325000066153,5.24989707646101e-22,1.26321459654676e-19,"LOC105057113","Up"
21.1033048750306,5.58238296496038,1.34873013866228,4.13899178563416,3.48835438493033e-05,0.000547209601248422,"LOC105037485","Up"
650.245454955327,5.56041303299469,0.383918138170385,14.483329856447,1.5443083729117e-47,1.94050926547315e-44,"LOC105054150","Up"
19.6600167954835,5.50599991961231,1.48727409887442,3.7020747714085,0.000213843572616359,0.0025914691198789,"LOC140859120","Up"
40.9338819739042,5.43997917018875,0.964761640906571,5.63867689129606,1.71361729911024e-08,6.05603063613678e-07,"LOC105061258","Up"
18.798987864442,5.42031441284067,1.38845516726522,3.90384546842578,9.46762448212693e-05,0.0012846714288852,"LOC105054285","Up"
18.764141641625,5.41265828807692,1.37554739992035,3.93491223086192,8.32271050018597e-05,0.00115274382175877,"LOC105036195","Up"
18.3325477267577,5.17374036217001,1.35482166409644,3.81876116929419,0.000134123536759626,0.001735472628392,"LOC105057713","Up"
15.6684881456289,5.15511699296717,1.42978807761879,3.6055112458013,0.000311538998652066,0.00358683142890985,"LOC105050820","Up"
31.1030599679173,5.14980850607622,1.03702674887466,4.96593603941711,6.83704874733429e-07,1.69376088244477e-05,"LOC105032183","Up"
288.817966347296,5.14735808275417,0.396288421506972,12.9889186849826,1.41410864423966e-38,1.45383224160966e-35,"LOC105043386","Up"
17.4317286562125,5.09703258649406,1.36830758659983,3.72506345533018,0.000195266096916595,0.00240695626174619,"LOC105035974","Up"
14.9866342453591,5.09070621604912,1.4783392531916,3.4435304379957,0.000574171958884726,0.00594625520423751,"LOC105048407","Up"
14.9119978830384,5.08692467396703,1.45051856622201,3.50696970892025,0.00045324073949453,0.00491909743084803,"LOC105041744","Up"
16.4960633628502,5.00938972839928,1.3846388776903,3.61783119708105,0.000297082043962813,0.00344595242772396,"LOC105060704","Up"
189.432202928086,4.99412053606034,0.505392882967485,9.88165980244254,4.99978020246379e-23,1.28505714340143e-20,"LOC140857898","Up"
166.285614653944,4.99087325846953,0.636513652106948,7.84095241625856,4.4714187091452e-15,4.34053855637108e-13,"LOC105052572","Up"
436.886281601511,4.973026773431,0.383108686358021,12.9807204861537,1.57392991679377e-38,1.54778899382789e-35,"LOC105047564","Up"
27.106587401376,4.95551502410075,1.07562606191391,4.60709832121692,4.08326956912946e-06,8.35795394701992e-05,"LOC105058460","Up"
13.2546885499026,4.93044447224388,1.53964561199146,3.20232424516613,0.00136323458599686,0.0119325231679864,"LOC105041064","Up"
26.402366473011,4.92892204586242,1.12033326911499,4.39951412828793,1.08493514234723e-05,0.00019725934927339,"LOC105043844","Up"
23.0693625997311,4.89131726826324,1.17542404806924,4.16132141953174,3.16411376427109e-05,0.000503985388171011,"LOC140852608","Up"
25.105879159762,4.86179273594535,1.15547013761463,4.20763166236569,2.58061050562654e-05,0.000418410382912266,"LOC140852876","Up"
55.5846115379719,4.8605690505659,0.745422718186471,6.52055395144263,7.00482054327460e-11,3.89275260559668e-09,"LOC105056634","Up"
12.6823172347706,4.85120045520456,1.53128744167651,3.16805344520641,0.00153463305897323,0.0130637299690841,"LOC105034798","Up"
29.8442038954789,4.82856501576925,1.05625530523119,4.57139953934942,4.84477542047752e-06,9.71446192024472e-05,"LOC105046333","Up"
217.694537543755,4.80712851843891,0.451869249380904,10.6383174447587,1.97666465942212e-26,8.12876386669264e-24,"LOC105060420","Up"
12.1572713371772,4.80288482705009,1.55303412413042,3.09258164545441,0.00198423643155269,0.0161147072204161,"LOC140859100","Up"
217.055571860632,4.71736833285193,0.419107195402665,11.2557560084828,2.16957629713609e-29,1.19686528508839e-26,"LOC105041252","Up"
22.3436173358657,4.7099817003868,1.35730846717783,3.47008938224631,0.000520285193615858,0.00547896115959443,"LOC105036666","Up"
160.42032076033,4.65315186423455,0.592009403828958,7.85992897095758,3.84351345204273e-15,3.81283277448695e-13,"LOC105047716","Up"
24.1019139297625,4.64755553205837,1.05709103024004,4.39655185703642,1.09984093648139e-05,0.000199488390548004,"LOC105042294","Up"
32.4280160274516,4.63489879850708,0.958422565014793,4.83596585440947,1.32500667323753e-06,3.03945242751384e-05,"LOC105036005","Up"
23.3603748202371,4.60510352651272,1.09827551386947,4.19303122791831,2.75251534963396e-05,0.000442790840526464,"LOC105050829","Up"
10.6666578400914,4.60475554606387,1.62701596999402,2.83018460235568,0.00465211535762594,0.0319725144815507,"LOC105053162","Up"
10.447692669816,4.58408418192418,1.60811100707819,2.85060183143271,0.00436365750679445,0.0303683709195929,"LOC140859102","Up"
17.4546745850594,4.55122440979007,1.22247897264551,3.72294698856128,0.000196910877450781,0.00242050555770748,"LOC140856669","Up"
15.2211294694513,4.55109544487949,1.37290783391826,3.31493151429599,0.000916655794397942,0.00868212762047431,"LOC105048963","Up"
9.97986002313485,4.51723125053995,1.62373162504552,2.78200607838337,0.00540240282655183,0.035759890878241,"LOC105048649","Up"
12.0864994421967,4.51268101971978,1.49507672745267,3.01836082179443,0.00254146109494869,0.0196724048752736,"LOC105042060","Up"
90.6996823432061,4.48929277880711,0.718076749885248,6.2518286235065,4.05674415675086e-10,1.92763528019729e-08,"LOC105053569","Up"
11.8874293416731,4.48800159689393,1.51102276830257,2.9701746995749,0.00297630438058671,0.0224468331044049,"LOC105061278","Up"
50.8363579180333,4.48764496327304,0.752939590546469,5.9601660207773,2.51981797656586e-09,1.03436012693224e-07,"LOC105037481","Up"
9.76583876954616,4.47523581946685,1.6259221131907,2.75242939570129,0.00591549005407328,0.0383811113146958,"LOC105032702","Up"
60.0646715952643,4.47196474615658,0.685646501134608,6.52225999659646,6.92558276665307e-11,3.85819780827978e-09,"LOC105046976","Up"
109.770825756901,4.46556324264768,0.550166898532761,8.11674285486256,4.78861925605271e-16,5.67062776614661e-14,"LOC105033288","Up"
1628.1232570281,4.46414761048917,0.297156576077603,15.0228800904051,5.19984091527849e-51,9.8008334851474e-48,"LOC105040393","Up"
143.890095462663,4.44602114294054,0.527329659871062,8.43119870031137,3.42142230758286e-17,4.49917033447146e-15,"LOC105056794","Up"
9.36769856849903,4.42901090314855,1.66536687312722,2.65948060731613,0.00782612352769964,0.047763427401379,"LOC105058432","Up"
165.101881825641,4.42405624865899,0.510564191378156,8.66503433528549,4.51376943286403e-18,6.76108854519991e-16,"LOC105039114","Up"
11.454442917809,4.4220308070292,1.56990946054256,2.81674256902748,0.00485133933732194,0.0330305819179855,"LOC105054894","Up"
1108.55060715461,4.41899405927639,0.272960537217057,16.189131602428,6.01717693111951e-59,2.26827513046768e-55,"LOC105046414","Up"
85.4205418063939,-9.76207987713151,2.064717920868,-4.72804530752926,2.26691607646124e-06,4.87386956439166e-05,"LOC105035716","Down"
26.1026213404989,-8.052863589027,1.63570223820123,-4.92318430638249,8.51471890827643e-07,2.05534591534041e-05,"LOC105058204","Down"
24.0705426482304,-7.92870799140874,1.65931488432461,-4.7783022175661,1.76781535034285e-06,3.91879475686421e-05,"LOC105044832","Down"
23.4546149128917,-7.88792540859767,1.69405755695981,-4.65623223732344,3.22048648243986e-06,6.71345283500688e-05,"LOC109506153","Down"
2202.10834362121,-7.72169675259078,0.384404635318734,-20.0874184209257,9.50787897560697e-90,2.15049206670278e-85,"LOC109505290","Down"
1853.28017369294,-7.02159568504721,0.786575619596496,-8.92679039384567,4.38547268052638e-19,7.57180313649968e-17,"LOC105049431","Down"
11.2350481025241,-6.8315572049569,1.85045301245873,-3.69182960008246,0.000222646621265519,0.00268005390089596,"LOC105056196","Down"
113.856201363357,-6.75610030166029,0.83639394371793,-8.0776533024954,6.60250003635616e-16,7.65822286268224e-14,"LOC105034004","Down"
10.3119612234313,-6.71926582638841,1.90792342601875,-3.52176913116972,0.000428677292524983,0.00468623634718708,"LOC105033230","Down"
9.69603348809264,-6.62024445740625,1.90417618982685,-3.47669742578193,0.000507630340182923,0.00537527295611299,"LOC105038621","Down"
101.691100372486,-6.40244960425139,1.92381349215136,-3.32799911757124,0.000874721435322726,0.00837969056506964,"LOC105050098","Down"
1052.95607515286,-6.38827013029559,0.837226995059349,-7.63027251628783,2.34257985873238e-14,2.11937884979236e-12,"LOC105034618","Down"
80.4311215427824,-6.35517658187696,1.85572775902606,-3.4246276432338,0.00061564256782516,0.00627799981923782,"LOC105034617","Down"
37.5278517744525,-6.1506195733101,1.23058959931968,-4.99810787992229,5.78955941348695e-07,1.4598467649303e-05,"LOC105048705","Down"
6.77198619306443,-6.11051160059454,2.08304138773256,-2.9334566449714,0.00335210466965697,0.0246722757625452,"LOC105038347","Down"
6.84857479802414,-6.10854901985277,2.12373845098949,-2.87631888804701,0.00402343013233334,0.0285362002926044,"LOC140857108","Down"
6.61800425922976,-6.07346432896672,2.08369411721011,-2.91475811099307,0.00355964321063418,0.0258382574255853,"LOC105052606","Down"
6.58688598289673,-6.05042623070415,2.19162684080136,-2.76070091772185,0.00576774686774406,0.0376158094419403,"LOC105044995","Down"
6.31004039156042,-5.99612503447398,2.11943719314517,-2.82911192361211,0.00466773717731143,0.0320409345907223,"LOC105043689","Down"
6.18717673405878,-5.98253619259346,2.14570795843632,-2.78814093459075,0.00530114763862146,0.0353358362564904,"LOC140853210","Down"
6.03319480022412,-5.94220013749286,2.14024475457144,-2.77641149443336,0.00549625969390666,0.0362749932176191,"LOC105052561","Down"
5.9717629714733,-5.93432456294691,2.19568308021547,-2.70272363822403,0.00687739017490829,0.0431372187953621,"LOC105032259","Down"
5.94064469514027,-5.90749563060454,2.16124960911396,-2.73337036392868,0.00626897958878325,0.0401834006555645,"LOC105055632","Down"
5.81778103763863,-5.89308831008762,2.1766251128077,-2.70744294707045,0.00678037238751694,0.0426469584707614,"LOC105058406","Down"
5.86365372822294,-5.88647800371656,2.18430470059931,-2.69489783275267,0.00704102167262221,0.0439442130770886,"LOC105054250","Down"
5.7866627613056,-5.86537184259695,2.21474157710843,-2.64833238478992,0.00808899506093979,0.0491555320495261,"LOC140859197","Down"
5.69451501817937,-5.85364455635236,2.1672711491298,-2.70092856572318,0.00691461880312726,0.0432986844100588,"LOC140851654","Down"
471.389359162492,-5.54205649037071,1.2043573439797,-4.60167118843434,4.19114481972671e-06,8.55553371232659e-05,"LOC105052929","Down"
163.011113737572,-5.44330426832097,0.531369631501067,-10.2439129856634,1.26033573342797e-24,3.85219913765861e-22,"LOC105059622","Down"
276.556390994653,-5.41929522190548,0.458651173636198,-11.8157230012978,3.23751708324427e-32,2.21897458753996e-29,"LOC105050253","Down"
23.7604219476887,-5.39397711311057,1.36134290958892,-3.96224718630178,7.42476105167157e-05,0.00104958278416692,"LOC105045805","Down"
85.2772352317268,-5.31265682398993,0.723277198549859,-7.34525688718183,2.0536428652712e-13,1.62979980093698e-11,"LOC105045888","Down"
20.7789646629344,-5.25348190622752,1.32632159502194,-3.96094124226382,7.46549032079968e-05,0.0010527189552475,"LOC140856538","Down"
59.0793958366279,-5.19615998479186,0.847235712768083,-6.13307478247701,8.61966035736917e-10,3.88365493950151e-08,"LOC105048455","Down"
50.706158476466,-4.96671299091982,0.830441104690197,-5.98081304365672,2.22026588861175e-09,9.26530883184882e-08,"LOC105040920","Down"
52.3579812605615,-4.96544832892582,0.805092681444311,-6.16754871006647,6.9356751210938e-10,3.16911312906868e-08,"LOC140858066","Down"
1879.92750445742,-4.92390324256575,0.274246613487175,-17.9542900455761,4.44225566189682e-72,2.51187346401956e-68,"LOC109504909","Down"
15.7973516861599,-4.91950401489012,1.47553248705262,-3.33405333874881,0.000855902431093576,0.00823778773892532,"LOC105060716","Down"
68.4065639120536,-4.9188379600311,0.720547145339358,-6.82653174306099,8.69920536092768e-12,5.60565888471403e-10,"LOC105036470","Down"
1926.36347336622,-4.91293080191596,0.328802974588924,-14.9418684793171,1.75971034801567e-50,2.74963915038403e-47,"LOC105038152","Down"
34.3757760341713,-4.89517190329904,1.00500055097426,-4.87081514388584,1.11138782879928e-06,2.59208858115082e-05,"LOC105061172","Down"
399.206565613701,-4.87450155278721,0.437031428409606,-11.1536636404524,6.87175258791388e-29,3.6145418612427e-26,"LOC105056442","Down"
13.9188525657685,-4.71377990418994,1.50300486033027,-3.13623729942838,0.00171130674426282,0.0142880531346388,"LOC105048597","Down"
608.376506561164,-4.59316657909058,0.937014888600247,-4.90191419044798,9.49072941149335e-07,2.26675098024453e-05,"LOC105037616","Down"
152.258215098535,-4.56902455470286,0.483411683714516,-9.45162210312059,3.3361992364008e-21,7.18649088846794e-19,"LOC105056101","Down"
18.1961382105819,-4.4676576547464,1.21130473416418,-3.68830198441283,0.000225755617399352,0.00271314588434566,"LOC105043368","Down"
2637.0087053369,-4.45364936384394,0.294841738925361,-15.1052201091901,1.49606002458683e-51,3.07617142146409e-48,"LOC105039108","Down"
11.5796147297459,-4.44434954700755,1.55191020132502,-2.86379298442201,0.00418601489624148,0.029403504634531,"LOC105047441","Down"
11.2409349477012,-4.40045148436642,1.58978504043159,-2.76795376258654,0.00564094580179224,0.036917509301197,"LOC105058798","Down"
114.510249602173,-4.39870424557383,0.585490685729076,-7.51285093476147,5.78533916115998e-14,5.05223170452187e-12,"LOC105052295","Down"
1006.42177175485,-4.32506258738537,0.848463752103972,-5.09752193497993,3.44128551103917e-07,9.10350826768233e-06,"LOC105039202","Down"
11.7857777284091,-4.3158647980698,1.50527930239798,-2.86715215654292,0.0041418382916255,0.0292111314250033,"LOC140855642","Down"
135.490678622627,-4.31468935306038,0.487574035208305,-8.84930090917787,8.80692204244375e-19,1.4434417591014e-16,"LOC105054306","Down"
1628.70710321777,-4.2678228524132,0.350331038773123,-12.1822572940135,3.86436179936247e-34,2.73137922431189e-31,"LOC105051322","Down"
9504.49258495894,-4.26448928023491,0.75126526158096,-5.67640951647456,1.37551259806126e-08,4.94615960937194e-07,"LOC105059410","Down"
67.5250360578004,-4.2449179612975,0.816373036741984,-5.19972827402324,1.99580078777841e-07,5.64968988960852e-06,"LOC105045741","Down"
371.879915491233,-4.24435849888529,0.398038782893683,-10.663178266272,1.51335619437924e-26,6.55564821561952e-24,"LOC105047459","Down"
105.980490280456,-4.23611027419821,0.619861010315177,-6.83396794394973,8.25974893454006e-12,5.35297998284891e-10,"LOC105047118","Down"
35.9799514567479,-4.22986854257022,0.852679906241231,-4.96067576075089,7.02483658865197e-07,1.73269088290218e-05,"LOC105040781","Down"
370.02300841018,-4.21060925237646,0.371122736466666,-11.3455976652475,7.79915349417457e-30,4.64213825608528e-27,"LOC105058076","Down"
10.7852975204414,-4.17276411964617,1.54223356607193,-2.70566288495081,0.00681682082828441,0.042828570415038,"LOC105048585","Down"
8894.89126761969,-4.10064883777137,0.217932951737837,-18.8161028659138,5.57364703166706e-79,6.30323742811228e-75,"LOC105051082","Down"
1331.11764660172,-4.09333567013931,0.966149355811221,-4.23675247053533,2.26775900644765e-05,0.000376871221218464,"LOC105054281","Down"
64.3893029466707,-4.07551763949938,0.768203645056823,-5.30525683615822,1.12514463004625e-07,3.35732470216174e-06,"LOC140858486","Down"
102.653898035777,-4.06837292833675,0.516467061653793,-7.8773134443643,3.34495062808328e-15,3.37750416544588e-13,"LOC105053864","Down"
503.592105307543,-4.03727365400147,0.290279020936041,-13.9082515883606,5.64423632291687e-44,6.7190177448281e-41,"LOC105048693","Down"
65.9524698281808,-4.03498283132754,0.644479537421205,-6.26083932388756,3.82910903242955e-10,1.83488957829431e-08,"LOC105043070","Down"
120.711869009013,-3.99930681149652,0.479393446546186,-8.34243112898127,7.27785559185623e-17,9.300030382859e-15,"LOC140854100","Down"
12.7525794323034,-3.99607441229394,1.38228065112069,-2.890928415336,0.00384105601460819,0.0275537598916613,"LOC105056263","Down"
1777.23182432597,-3.87868053396684,0.308540434397629,-12.5710607153947,3.04609395590866e-36,2.46059118195507e-33,"LOC105038191","Down"
161.010683554882,-3.86712165087318,0.443220826876821,-8.72504498067714,2.66074850689948e-18,4.03898051872835e-16,"LOC105054265","Down"
19.3920296748768,-3.86365443602777,1.13663243942347,-3.39921183138808,0.000675803529008141,0.00677176738506914,"LOC105045827","Down"
68.165313831942,-3.82006195269066,0.68812507344752,-5.5514064231842,2.83380395578578e-08,9.66741747691745e-07,"LOC105060306","Down"
17.2926333415908,-3.81538875119988,1.28686823312285,-2.9648635757688,0.00302817184156108,0.0227318920386421,"LOC105057202","Down"
29.7439394424068,-3.81036095468584,0.960167370410757,-3.96843412108014,7.23464510711192e-05,0.00102398750333328,"LOC114913994","Down"
14.7876015471604,-3.80512647468331,1.32352368982813,-2.87499687684278,0.00404031494474273,0.0286275587056829,"LOC105060555","Down"
22.2731477019092,-3.80057394552023,1.06871974839339,-3.55619324077585,0.000376267360566658,0.00421011042225751,"LOC105054940","Down"
2853.19838853188,-3.789481624205,0.220764187544605,-17.1652914648547,4.83052075061271e-66,2.18513436674717e-62,"LOC105044000","Down"
13345.2041511324,-3.77385867386936,0.25522136987715,-14.7866092705556,1.7873370951599e-49,2.52662440114542e-46,"LOC140858491","Down"
39.6486780227039,-3.77140442380849,0.794030567535173,-4.74969677239967,2.03721885362548e-06,4.45196290157499e-05,"LOC105049276","Down"
42.9793998281833,-3.7676497333412,0.77376865870928,-4.86921987719947,1.12039685748164e-06,2.60979774691243e-05,"LOC105053159","Down"
68.6154872612715,-3.7438300190962,0.668297531983725,-5.60204076765522,2.11842713159711e-08,7.37147459422513e-07,"LOC105058509","Down"
41.7818815295,-3.73718746467114,1.07920272137456,-3.46291516010185,0.000534356854349634,0.0056083913372065,"LOC105041542","Down"
169.453722115364,-3.73558462795066,0.487282097036136,-7.66616432385292,1.77216123233619e-14,1.6293797867065e-12,"LOC109505078","Down"
19336.8144295682,-3.7312233378695,0.874451541521277,-4.26692979622212,1.98181490344565e-05,0.000335904050588919,"LOC105035842","Down"
23.5463240256622,-3.72704434480241,1.01595661297166,-3.66850739216201,0.000243970641374656,0.00290275011394633,"LOC105049033","Down"
155.17248026247,-3.68529411307458,0.464604549191194,-7.93210940248028,2.15454500796825e-15,2.2665813483826e-13,"LOC105057575","Down"
50.4650746523688,-3.66032828465339,0.685491597906039,-5.33971283650235,9.30939207564218e-08,2.83010524149025e-06,"LOC105053967","Down"
2994.70427754792,-3.62742928541009,0.749601705384382,-4.83914225295154,1.30400689173787e-06,2.99736055663894e-05,"LOC105048473","Down"
2903.20870936024,-3.61129983402844,0.22327472710336,-16.1742436364357,7.66330819265318e-59,2.47612435287757e-55,"LOC105046565","Down"
1121.58132511913,-3.60546421523731,0.23522350986644,-15.3278225347649,4.98416110568056e-53,1.12731755888283e-49,"LOC105059508","Down"
15.1069750774452,-3.60082517025067,1.3042830175533,-2.76076980363161,0.00576653054709901,0.0376158094419403,"LOC105052784","Down"
1174.44363773342,-3.58245486702201,0.261860373696369,-13.6807826875552,1.32261336014766e-42,1.49574344899098e-39,"LOC105032024","Down"
260.962805262277,-3.52432318594247,0.410520730386797,-8.58500661494441,9.08312019573156e-18,1.29208812947834e-15,"LOC140856479","Down"
144.329753870462,-3.4853318105464,0.449434617463001,-7.75492513287169,8.83956100451366e-15,8.29598302075062e-13,"LOC105056078","Down"
110.026580870624,-3.47821543180798,0.531989978434013,-6.5381220940413,6.22960611756736e-11,3.48765423681036e-09,"LOC105055280","Down"
537.194823496861,-3.46163321034041,1.26275528944534,-2.74133336781423,0.00611903890659666,0.0393630324201943,"LOC105039612","Down"
92.7648314799744,-3.44770103337039,0.559429810326605,-6.16288401105683,7.14318315504174e-10,3.2573491250148e-08,"LOC105037569","Down"
63.2075804626356,-3.43525817644072,0.600337958668003,-5.7222071782079,1.0514897241902e-08,3.86708854987545e-07,"LOC105037043","Down"
85.2489313727681,-3.4261634849238,0.545066735194957,-6.28576881269107,3.26235128507818e-10,1.58343050141412e-08,"LOC105039587","Down"
